transaction_id,customer_id,account_id,transaction_timestamp,transaction_amount,transaction_type,merchant_id,merchant_name,merchant_city,merchant_state,merchant_zip,merchant_country,mcc_group,mer_sic,currency,card_present,entry_mode,device_used,ip_address,is_fraud,fraud_type
TXN0008118,CUST00081,ACC000081,2024-06-28 18:31:46,64.72,ATM Withdrawal,MER00012,Solis-Ferguson,Millerville,MP,40919,US,High_Risk,Dating Service,USD,True,Chip,161960ea4f268f44,192.168.4.181,False,
TXN0008119,CUST00081,ACC000081,2024-10-03 01:58:14,-102.81,Refund,MER00095,"Schneider, Olson and Brown",Carmenview,CA,06226,CA,Travel,Hotel,USD,False,E-commerce,161960ea4f268f44,192.168.4.181,False,
TXN0008120,CUST00081,ACC000081,2024-11-04 22:21:56,829.87,Online Transfer,MER00002,Hicks Group,Kaneberg,TN,70070,CA,Cash_Like,Money Order,USD,True,Swipe,161960ea4f268f44,192.168.4.181,False,
TXN0008121,CUST00081,ACC000081,2024-06-23 01:05:48,244.68,Purchase,MER00063,"Mendez, Manning and Simon",Perezberg,GA,13339,US,Financial_Services,Loan Payment,USD,True,Contactless,161960ea4f268f44,192.168.4.181,False,
TXN0008122,CUST00081,ACC000081,2024-08-07 20:26:11,416.73,Bill Pay,MER00068,"Bennett, Roman and Sanchez",Peterston,FM,28425,CA,Financial_Services,Investment Broker,USD,True,Chip,161960ea4f268f44,192.168.4.181,False,
TXN0008123,CUST00081,ACC000081,2024-06-24 08:53:07,161.97,ATM Withdrawal,MER00050,Myers-Smith,South Ashleyland,PA,57056,CA,Retail_General,Book Store,USD,True,Chip,161960ea4f268f44,192.168.4.181,False,
TXN0008124,CUST00081,ACC000081,2024-08-05 15:28:24,103.3,Bill Pay,MER00073,Garcia-Sanchez,Brownside,ME,21430,US,Cash_Like,Money Order,USD,False,E-commerce,161960ea4f268f44,192.168.4.181,False,
TXN0008125,CUST00081,ACC000081,2024-11-23 06:19:25,-79.34,Refund,MER00081,"Watson, Hubbard and Khan",New Josephport,MN,34519,US,Utilities_Services,Electric Bill,USD,False,E-commerce,161960ea4f268f44,192.168.4.181,False,
TXN0008126,CUST00081,ACC000081,2024-10-10 13:42:38,-148.7,Refund,MER00018,Perez and Sons,Jacobsville,SC,74005,CA,Cash_Like,Prepaid Card Load,USD,False,E-commerce,161960ea4f268f44,192.168.4.181,False,
TXN0008127,CUST00081,ACC000081,2024-12-02 04:21:52,165.26,ATM Withdrawal,MER00065,Mejia LLC,New Willie,NV,64375,US,Retail_Specialty,Jewelry Store,USD,True,Chip,161960ea4f268f44,192.168.4.181,False,
TXN0008128,CUST00081,ACC000081,2024-12-09 01:41:29,188.87,ATM Withdrawal,MER00046,"Johnson, Hubbard and Taylor",New Megan,MT,60221,CA,Travel,Cruise Line,USD,True,Chip,161960ea4f268f44,192.168.4.181,False,
TXN0008129,CUST00081,ACC000081,2024-09-20 08:23:50,1710.62,Deposit,MER00011,Webb-Aguilar,Port Donstad,VI,52468,CA,Retail_Specialty,Jewelry Store,USD,True,Chip,161960ea4f268f44,192.168.4.181,False,
TXN0008130,CUST00081,ACC000081,2024-10-23 14:57:36,59.5,Purchase,MER00026,"Brennan, Hunter and Buchanan",Lake Shelby,MI,86341,CA,Financial_Services,Investment Broker,USD,True,Swipe,161960ea4f268f44,192.168.4.181,False,
TXN0008131,CUST00081,ACC000081,2024-12-27 01:27:04,61.06,ATM Withdrawal,MER00015,Day and Sons,North David,VA,20152,CA,Financial_Services,Bank Fees,USD,True,Chip,161960ea4f268f44,192.168.4.181,False,
TXN0008132,CUST00081,ACC000081,2024-07-08 13:09:11,1392.96,Deposit,MER00031,Kelly Ltd,Luiston,MN,94968,US,Utilities_Services,Mechanic,USD,True,Chip,161960ea4f268f44,192.168.4.181,False,
TXN0008133,CUST00081,ACC000081,2024-11-23 04:00:31,-197.13,Refund,MER00015,Day and Sons,North David,VA,20152,CA,Financial_Services,Bank Fees,USD,False,E-commerce,161960ea4f268f44,192.168.4.181,False,
TXN0008134,CUST00081,ACC000081,2024-12-24 22:30:14,1576.0,Deposit,MER00027,"Duffy, Soto and Bond",Lewisfurt,MP,39785,US,Retail_Specialty,Sporting Goods,USD,True,Chip,161960ea4f268f44,192.168.4.181,False,
TXN0008135,CUST00081,ACC000081,2024-11-04 16:21:50,213.37,Purchase,MER00013,"Patterson, Brown and Pearson",North Jenniferburgh,KS,35860,CA,Travel,Car Rental,USD,False,E-commerce,161960ea4f268f44,192.168.4.181,False,
TXN0008136,CUST00081,ACC000081,2024-07-11 01:09:10,81.44,ATM Withdrawal,MER00089,"Rodriguez, Trujillo and Butler",Lake Kennethville,MN,24823,CA,Retail_General,Book Store,USD,True,Chip,161960ea4f268f44,192.168.4.181,False,
TXN0008137,CUST00081,ACC000081,2024-10-22 16:10:49,431.66,Deposit,MER00026,"Brennan, Hunter and Buchanan",Lake Shelby,MI,86341,CA,Financial_Services,Investment Broker,USD,True,Chip,161960ea4f268f44,192.168.4.181,False,
TXN0008138,CUST00081,ACC000081,2024-12-13 21:27:40,1681.94,Deposit,MER00048,"Stewart, Alvarez and Richmond",Port Ronald,FM,13805,CA,Retail_General,Grocery Store,USD,True,Chip,161960ea4f268f44,192.168.4.181,False,
TXN0008139,CUST00081,ACC000081,2024-09-22 07:39:55,393.14,Purchase,MER00017,Duncan Inc,Stanleystad,FL,24245,US,High_Risk,Adult Entertainment,USD,True,Swipe,161960ea4f268f44,192.168.4.181,False,
TXN0008140,CUST00081,ACC000081,2024-09-25 02:24:40,108.36,Online Transfer,MER00049,Mullins Inc,Aliciahaven,WY,86353,US,Retail_Specialty,Sporting Goods,USD,False,E-commerce,161960ea4f268f44,192.168.4.181,False,
TXN0008141,CUST00081,ACC000081,2024-10-10 11:23:47,215.56,Deposit,MER00077,Burke-Owens,Deborahchester,NJ,24642,CA,High_Risk,Dating Service,USD,True,Chip,161960ea4f268f44,192.168.4.181,False,
TXN0008142,CUST00081,ACC000081,2024-12-03 17:59:00,246.81,Purchase,MER00085,Harmon Group,Stephenstown,MN,48139,US,Retail_General,Grocery Store,USD,False,E-commerce,161960ea4f268f44,192.168.4.181,False,
TXN0008143,CUST00081,ACC000081,2024-11-04 18:21:53,-69.55,Refund,MER00054,Harrington-Carey,West Wayneland,TN,38741,US,Financial_Services,Investment Broker,USD,True,Chip,161960ea4f268f44,192.168.4.181,False,
TXN0008144,CUST00081,ACC000081,2024-12-25 02:43:55,271.79,Purchase,MER00064,"Pierce, Sanders and Yoder",Scottmouth,NE,63945,US,High_Risk,Crypto Exchange,USD,True,Chip,161960ea4f268f44,192.168.4.181,False,
TXN0008145,CUST00081,ACC000081,2024-07-04 16:32:37,236.51,Purchase,MER00047,Wright LLC,Davisberg,PR,11887,CA,Travel,Hotel,USD,True,Contactless,161960ea4f268f44,192.168.4.181,False,
TXN0008146,CUST00081,ACC000081,2024-11-10 13:20:18,271.67,Online Transfer,MER00056,Tran Ltd,North John,DC,62285,US,Travel,Car Rental,USD,True,Chip,161960ea4f268f44,192.168.4.181,False,
TXN0008147,CUST00081,ACC000081,2024-07-28 14:01:03,166.24,ATM Withdrawal,MER00037,Rhodes Ltd,West Victoriatown,TN,24748,US,Retail_Specialty,Jewelry Store,USD,True,Chip,161960ea4f268f44,192.168.4.181,False,
TXN0008148,CUST00081,ACC000081,2024-12-06 06:26:01,-59.81,Refund,MER00034,Terry Group,Lake Tracy,FL,77871,US,Retail_Specialty,Jewelry Store,USD,False,E-commerce,161960ea4f268f44,192.168.4.181,False,
TXN0008149,CUST00081,ACC000081,2024-11-16 05:59:38,476.83,Purchase,MER00036,Brown and Sons,Angiestad,DE,46946,US,Travel,Hotel,USD,True,Swipe,161960ea4f268f44,192.168.4.181,False,
TXN0008150,CUST00081,ACC000081,2024-12-20 00:29:44,203.16,Bill Pay,MER00048,"Stewart, Alvarez and Richmond",Port Ronald,FM,13805,CA,Retail_General,Grocery Store,USD,True,Chip,161960ea4f268f44,192.168.4.181,False,
TXN0008151,CUST00081,ACC000081,2024-07-20 13:24:15,358.25,Purchase,MER00041,Howard-Dyer,Edwardchester,MP,89059,US,Retail_General,Book Store,USD,False,E-commerce,161960ea4f268f44,192.168.4.181,False,
TXN0008152,CUST00081,ACC000081,2024-08-01 02:54:33,125.37,Online Transfer,MER00057,Wang-Alexander,Lopezland,DE,94654,CA,Financial_Services,Bank Fees,USD,True,Swipe,161960ea4f268f44,192.168.4.181,False,
TXN0008153,CUST00081,ACC000081,2024-12-19 05:54:22,274.77,Purchase,MER00026,"Brennan, Hunter and Buchanan",Lake Shelby,MI,86341,CA,Financial_Services,Investment Broker,USD,True,Swipe,161960ea4f268f44,192.168.4.181,False,
TXN0008154,CUST00081,ACC000081,2024-10-19 08:03:37,102.08,ATM Withdrawal,MER00089,"Rodriguez, Trujillo and Butler",Lake Kennethville,MN,24823,CA,Retail_General,Book Store,USD,True,Chip,161960ea4f268f44,192.168.4.181,False,
TXN0008155,CUST00081,ACC000081,2024-09-19 22:22:48,435.76,Bill Pay,MER00089,"Rodriguez, Trujillo and Butler",Lake Kennethville,MN,24823,CA,Retail_General,Book Store,USD,False,E-commerce,161960ea4f268f44,192.168.4.181,False,
TXN0008156,CUST00081,ACC000081,2024-10-27 18:38:55,211.64,Cash Advance,MER00018,Perez and Sons,Jacobsville,SC,74005,CA,Cash_Like,Prepaid Card Load,USD,False,E-commerce,161960ea4f268f44,192.168.4.181,False,
TXN0008157,CUST00081,ACC000081,2024-06-23 14:56:51,728.19,Online Transfer,MER00001,Holland-Todd,South Lisachester,NJ,90951,CA,Retail_General,Book Store,USD,True,Contactless,161960ea4f268f44,192.168.4.181,False,
TXN0008159,CUST00081,ACC000081,2024-08-25 04:12:31,219.2,Bill Pay,MER00066,Ramos LLC,Melissaland,MN,26256,US,Retail_General,Grocery Store,USD,True,Chip,161960ea4f268f44,192.168.4.181,False,
TXN0008160,CUST00081,ACC000081,2024-07-11 13:30:46,-125.55,Refund,MER00033,Ellis LLC,Port Carrie,ID,74837,CA,Financial_Services,Investment Broker,USD,False,E-commerce,161960ea4f268f44,192.168.4.181,False,
TXN0008161,CUST00081,ACC000081,2024-11-26 00:00:08,-24.21,Refund,MER00042,Escobar-Drake,Danielton,NC,48142,CA,Cash_Like,Prepaid Card Load,USD,False,E-commerce,161960ea4f268f44,192.168.4.181,False,
TXN0008162,CUST00081,ACC000081,2024-12-12 03:49:50,434.16,Cash Advance,MER00094,Ray-White,Port Stephanie,PA,15392,US,Travel,Airline,USD,True,Chip,161960ea4f268f44,192.168.4.181,False,
TXN0008163,CUST00081,ACC000081,2024-09-15 07:51:33,349.26,Purchase,MER00013,"Patterson, Brown and Pearson",North Jenniferburgh,KS,35860,CA,Travel,Car Rental,USD,True,Chip,161960ea4f268f44,192.168.4.181,False,
TXN0008164,CUST00081,ACC000081,2024-11-04 23:53:10,1615.22,Deposit,MER00084,"Mason, Perry and Thomas",Allenstad,MO,14466,US,Travel,Airline,USD,True,Chip,161960ea4f268f44,192.168.4.181,False,
TXN0008165,CUST00081,ACC000081,2024-12-22 20:09:41,97.94,ATM Withdrawal,MER00032,Carlson PLC,Richardburgh,VA,01574,US,Travel,Airline,USD,True,Chip,161960ea4f268f44,192.168.4.181,False,
TXN0008166,CUST00081,ACC000081,2024-06-17 08:26:21,60.44,Bill Pay,MER00084,"Mason, Perry and Thomas",Allenstad,MO,14466,US,Travel,Airline,USD,True,Chip,161960ea4f268f44,192.168.4.181,False,
TXN0008167,CUST00081,ACC000081,2024-10-31 02:52:33,407.68,Purchase,MER00064,"Pierce, Sanders and Yoder",Scottmouth,NE,63945,US,High_Risk,Crypto Exchange,USD,True,Chip,161960ea4f268f44,192.168.4.181,False,
TXN0008168,CUST00081,ACC000081,2024-11-15 23:38:00,431.8,Bill Pay,MER00033,Ellis LLC,Port Carrie,ID,74837,CA,Financial_Services,Investment Broker,USD,False,E-commerce,161960ea4f268f44,192.168.4.181,False,
TXN0008169,CUST00081,ACC000081,2024-09-30 20:32:10,1143.04,Deposit,MER00049,Mullins Inc,Aliciahaven,WY,86353,US,Retail_Specialty,Sporting Goods,USD,True,Chip,161960ea4f268f44,192.168.4.181,False,
TXN0008170,CUST00081,ACC000081,2024-12-12 17:12:28,255.37,Bill Pay,MER00040,"Hardy, Garcia and Thomas",Barbaraview,VI,22372,CA,Travel,Car Rental,USD,True,Swipe,161960ea4f268f44,192.168.4.181,False,
TXN0008171,CUST00081,ACC000081,2024-10-17 20:07:50,465.49,Bill Pay,MER00010,Stewart Inc,Davidmouth,CT,51295,CA,Financial_Services,Investment Broker,USD,False,E-commerce,161960ea4f268f44,192.168.4.181,False,
TXN0008172,CUST00081,ACC000081,2024-10-30 23:34:12,941.93,Online Transfer,MER00025,James-Patterson,Gomezhaven,ID,87828,US,Utilities_Services,Electric Bill,USD,False,E-commerce,161960ea4f268f44,192.168.4.181,False,
TXN0008173,CUST00081,ACC000081,2024-12-12 17:04:57,143.65,ATM Withdrawal,MER00060,Jennings and Sons,Webbville,MD,02571,US,Travel,Car Rental,USD,True,Chip,161960ea4f268f44,192.168.4.181,False,
TXN0008174,CUST00081,ACC000081,2024-07-07 19:26:05,-113.26,Refund,MER00089,"Rodriguez, Trujillo and Butler",Lake Kennethville,MN,24823,CA,Retail_General,Book Store,USD,False,E-commerce,161960ea4f268f44,192.168.4.181,False,
TXN0008175,CUST00081,ACC000081,2024-12-22 03:30:21,245.59,Purchase,MER00001,Holland-Todd,South Lisachester,NJ,90951,CA,Retail_General,Book Store,USD,False,E-commerce,161960ea4f268f44,192.168.4.181,False,
TXN0008176,CUST00081,ACC000081,2024-09-30 07:39:00,663.89,Online Transfer,MER00045,"Winters, Torres and Poole",Katelynbury,UT,59975,US,High_Risk,Crypto Exchange,USD,True,Contactless,161960ea4f268f44,192.168.4.181,False,
TXN0008177,CUST00081,ACC000081,2024-11-05 00:03:01,51.25,ATM Withdrawal,MER00080,Savage-Johnson,Daltonborough,NH,01342,US,Retail_Specialty,Jewelry Store,USD,True,Chip,161960ea4f268f44,192.168.4.181,False,
TXN0008178,CUST00081,ACC000081,2024-06-26 13:52:01,158.59,Purchase,MER00000,"Archer, Burgess and Taylor",Obrienfort,MT,96635,CA,Travel,Hotel,USD,False,E-commerce,161960ea4f268f44,192.168.4.181,False,
TXN0008179,CUST00081,ACC000081,2024-10-14 03:12:37,-198.34,Refund,MER00045,"Winters, Torres and Poole",Katelynbury,UT,59975,US,High_Risk,Crypto Exchange,USD,False,E-commerce,161960ea4f268f44,192.168.4.181,False,
TXN0008180,CUST00081,ACC000081,2024-07-25 19:28:23,99.38,ATM Withdrawal,MER00015,Day and Sons,North David,VA,20152,CA,Financial_Services,Bank Fees,USD,True,Chip,161960ea4f268f44,192.168.4.181,False,
TXN0008181,CUST00081,ACC000081,2024-06-27 13:11:27,1594.13,Deposit,MER00091,Mendoza-Skinner,Edwardsside,OK,51291,US,High_Risk,Foreign Exchange Dealer,USD,True,Chip,161960ea4f268f44,192.168.4.181,False,
TXN0008182,CUST00081,ACC000081,2024-08-04 18:22:29,128.06,ATM Withdrawal,MER00011,Webb-Aguilar,Port Donstad,VI,52468,CA,Retail_Specialty,Jewelry Store,USD,True,Chip,161960ea4f268f44,192.168.4.181,False,
TXN0008183,CUST00081,ACC000081,2024-11-10 03:23:27,-70.78,Refund,MER00038,"Davis, Clark and Perez",East Reginaview,WI,90125,US,Retail_General,Grocery Store,USD,True,Contactless,161960ea4f268f44,192.168.4.181,False,
TXN0008184,CUST00081,ACC000081,2024-09-05 05:24:30,986.82,Deposit,MER00024,Brewer-King,Jefferymouth,VA,09097,CA,Utilities_Services,Phone Bill,USD,True,Chip,161960ea4f268f44,192.168.4.181,False,
TXN0008185,CUST00081,ACC000081,2024-06-30 21:37:51,335.59,Online Transfer,MER00015,Day and Sons,North David,VA,20152,CA,Financial_Services,Bank Fees,USD,True,Contactless,161960ea4f268f44,192.168.4.181,False,
TXN0008186,CUST00081,ACC000081,2024-10-09 07:49:18,864.0,Deposit,MER00006,"Watts, West and Sanders",Mayomouth,GA,25045,CA,Financial_Services,Loan Payment,USD,True,Chip,161960ea4f268f44,192.168.4.181,False,
TXN0008187,CUST00081,ACC000081,2024-07-25 18:33:20,434.35,Purchase,MER00071,"Norris, Shelton and Evans",New Jenniferberg,IA,56070,CA,Financial_Services,Investment Broker,USD,True,Chip,161960ea4f268f44,192.168.4.181,False,
TXN0008188,CUST00081,ACC000081,2024-09-23 16:55:25,357.05,Bill Pay,MER00038,"Davis, Clark and Perez",East Reginaview,WI,90125,US,Retail_General,Grocery Store,USD,False,E-commerce,161960ea4f268f44,192.168.4.181,False,
TXN0008189,CUST00081,ACC000081,2024-07-22 13:59:20,214.15,Cash Advance,MER00007,"Rangel, Guzman and Mcclain",South Kellyshire,IA,42180,CA,Travel,Cruise Line,USD,True,Contactless,161960ea4f268f44,192.168.4.181,False,
TXN0008191,CUST00081,ACC000081,2024-09-14 06:49:53,466.54,Bill Pay,MER00067,King LLC,North Lisaburgh,AL,17662,US,Utilities_Services,Electric Bill,USD,False,E-commerce,161960ea4f268f44,192.168.4.181,False,
TXN0008192,CUST00081,ACC000081,2024-08-15 06:28:00,283.22,Purchase,MER00056,Tran Ltd,North John,DC,62285,US,Travel,Car Rental,USD,True,Contactless,161960ea4f268f44,192.168.4.181,False,
TXN0008193,CUST00081,ACC000081,2024-07-30 14:23:39,91.94,ATM Withdrawal,MER00013,"Patterson, Brown and Pearson",North Jenniferburgh,KS,35860,CA,Travel,Car Rental,USD,True,Chip,161960ea4f268f44,192.168.4.181,False,
TXN0008194,CUST00081,ACC000081,2024-06-28 20:55:28,321.39,Online Transfer,MER00004,"Pena, Koch and Casey",South Sandra,HI,78111,US,Cash_Like,ATM,USD,False,E-commerce,161960ea4f268f44,192.168.4.181,False,
TXN0008195,CUST00081,ACC000081,2024-06-18 21:02:53,60.38,Cash Advance,MER00096,Williams-Newton,New Clinton,ND,59701,CA,High_Risk,Foreign Exchange Dealer,USD,False,E-commerce,161960ea4f268f44,192.168.4.181,False,
TXN0008196,CUST00081,ACC000081,2024-08-16 05:22:20,158.13,Cash Advance,MER00087,Robinson Ltd,Elizabethland,ME,39445,CA,Retail_General,Book Store,USD,True,Chip,161960ea4f268f44,192.168.4.181,False,
TXN0008197,CUST00081,ACC000081,2024-12-04 10:19:08,328.25,Online Transfer,MER00065,Mejia LLC,New Willie,NV,64375,US,Retail_Specialty,Jewelry Store,USD,True,Swipe,161960ea4f268f44,192.168.4.181,False,
TXN0008198,CUST00081,ACC000081,2024-12-02 17:19:08,232.56,Deposit,MER00002,Hicks Group,Kaneberg,TN,70070,CA,Cash_Like,Money Order,USD,True,Chip,161960ea4f268f44,192.168.4.181,False,
TXN0008199,CUST00081,ACC000081,2024-12-16 13:12:25,42.47,Purchase,MER00094,Ray-White,Port Stephanie,PA,15392,US,Travel,Airline,USD,False,E-commerce,161960ea4f268f44,192.168.4.181,False,
TXN0008200,CUST00082,ACC000082,2024-06-29 04:08:51,1856.53,Deposit,MER00022,Roman LLC,Peterstad,MH,53979,CA,Utilities_Services,Mechanic,USD,True,Chip,2513716a11e836b1,192.168.4.77,False,
TXN0008201,CUST00082,ACC000082,2024-06-19 09:48:58,350.47,Deposit,MER00056,Tran Ltd,North John,DC,62285,US,Travel,Car Rental,USD,True,Chip,2513716a11e836b1,192.168.4.77,False,
TXN0008202,CUST00082,ACC000082,2024-06-02 01:42:22,-134.62,Refund,MER00020,Floyd-Conway,Taylorshire,NV,48143,CA,Cash_Like,Money Order,USD,False,E-commerce,2513716a11e836b1,192.168.4.77,False,
TXN0008203,CUST00082,ACC000082,2024-07-31 22:54:11,-20.52,Refund,MER00013,"Patterson, Brown and Pearson",North Jenniferburgh,KS,35860,CA,Travel,Car Rental,USD,False,E-commerce,2513716a11e836b1,192.168.4.77,False,
TXN0008204,CUST00082,ACC000082,2024-07-21 21:03:10,89.6,ATM Withdrawal,MER00052,Collins Inc,Jennifershire,ND,19223,CA,Financial_Services,Loan Payment,USD,True,Chip,2513716a11e836b1,192.168.4.77,False,
TXN0008205,CUST00082,ACC000082,2024-07-06 07:43:00,138.89,ATM Withdrawal,MER00014,"Padilla, White and Gould",Baileymouth,AR,82612,US,High_Risk,Online Gambling,USD,True,Chip,2513716a11e836b1,192.168.4.77,False,
TXN0008206,CUST00082,ACC000082,2024-05-01 02:34:09,-50.46,Refund,MER00044,"Sherman, Davila and Yates",New Jesseville,CO,62974,CA,Utilities_Services,Restaurant,USD,False,E-commerce,2513716a11e836b1,192.168.4.77,False,
TXN0008207,CUST00082,ACC000082,2024-10-16 01:00:07,69.22,ATM Withdrawal,MER00016,Schultz-Brown,Houstonton,NM,36576,CA,High_Risk,Adult Entertainment,USD,True,Chip,2513716a11e836b1,192.168.4.77,False,
TXN0008208,CUST00082,ACC000082,2024-10-18 21:23:51,48.3,ATM Withdrawal,MER00058,Carter-Johnson,Courtneyborough,MH,11652,CA,Retail_Specialty,Sporting Goods,USD,True,Chip,2513716a11e836b1,192.168.4.77,False,
TXN0008209,CUST00082,ACC000082,2024-08-04 06:55:50,434.86,Bill Pay,MER00022,Roman LLC,Peterstad,MH,53979,CA,Utilities_Services,Mechanic,USD,True,Chip,2513716a11e836b1,192.168.4.77,False,
TXN0008210,CUST00082,ACC000082,2024-08-11 07:53:54,-130.22,Refund,MER00070,Williams-Wong,West Alanborough,KY,53989,CA,Retail_Specialty,Jewelry Store,USD,True,Contactless,2513716a11e836b1,192.168.4.77,False,
TXN0008211,CUST00082,ACC000082,2024-07-08 05:09:38,138.53,ATM Withdrawal,MER00064,"Pierce, Sanders and Yoder",Scottmouth,NE,63945,US,High_Risk,Crypto Exchange,USD,True,Chip,2513716a11e836b1,192.168.4.77,False,
TXN0008212,CUST00082,ACC000082,2024-09-07 19:38:39,251.96,Purchase,MER00033,Ellis LLC,Port Carrie,ID,74837,CA,Financial_Services,Investment Broker,USD,False,E-commerce,2513716a11e836b1,192.168.4.77,False,
TXN0008213,CUST00082,ACC000082,2024-11-05 22:14:38,68.98,ATM Withdrawal,MER00009,"Huff, James and Johnson",New Mike,WA,70257,US,Travel,Cruise Line,USD,True,Chip,2513716a11e836b1,192.168.4.77,False,
TXN0008214,CUST00082,ACC000082,2024-07-09 00:54:49,313.47,Purchase,MER00062,Browning and Sons,New Daniel,NE,19015,CA,Financial_Services,Investment Broker,USD,True,Contactless,2513716a11e836b1,192.168.4.77,False,
TXN0008215,CUST00082,ACC000082,2024-11-01 05:12:59,46.29,Cash Advance,MER00032,Carlson PLC,Richardburgh,VA,01574,US,Travel,Airline,USD,True,Swipe,2513716a11e836b1,192.168.4.77,False,
TXN0008216,CUST00082,ACC000082,2024-12-27 03:14:50,166.25,ATM Withdrawal,MER00056,Tran Ltd,North John,DC,62285,US,Travel,Car Rental,USD,True,Chip,2513716a11e836b1,192.168.4.77,False,
TXN0008217,CUST00082,ACC000082,2024-10-01 20:09:27,128.45,ATM Withdrawal,MER00087,Robinson Ltd,Elizabethland,ME,39445,CA,Retail_General,Book Store,USD,True,Chip,2513716a11e836b1,192.168.4.77,False,
TXN0008218,CUST00082,ACC000082,2024-06-16 12:08:22,111.49,ATM Withdrawal,MER00057,Wang-Alexander,Lopezland,DE,94654,CA,Financial_Services,Bank Fees,USD,True,Chip,2513716a11e836b1,192.168.4.77,False,
TXN0008219,CUST00082,ACC000082,2024-12-11 14:57:58,158.3,ATM Withdrawal,MER00049,Mullins Inc,Aliciahaven,WY,86353,US,Retail_Specialty,Sporting Goods,USD,True,Chip,2513716a11e836b1,192.168.4.77,False,
TXN0008220,CUST00082,ACC000082,2024-12-06 09:37:07,93.35,ATM Withdrawal,MER00084,"Mason, Perry and Thomas",Allenstad,MO,14466,US,Travel,Airline,USD,True,Chip,2513716a11e836b1,192.168.4.77,False,
TXN0008221,CUST00082,ACC000082,2024-11-08 05:32:37,311.81,Online Transfer,MER00067,King LLC,North Lisaburgh,AL,17662,US,Utilities_Services,Electric Bill,USD,False,E-commerce,2513716a11e836b1,192.168.4.77,False,
TXN0008222,CUST00082,ACC000082,2024-08-26 10:49:32,614.38,Online Transfer,MER00072,"Wagner, Williams and Oneal",South Gerald,AR,98849,US,Retail_Specialty,Sporting Goods,USD,False,E-commerce,2513716a11e836b1,192.168.4.77,False,
TXN0008223,CUST00082,ACC000082,2024-07-30 03:58:41,-159.16,Refund,MER00069,"Bentley, Little and Gilmore",New Leslie,MO,59822,CA,Financial_Services,Loan Payment,USD,False,E-commerce,2513716a11e836b1,192.168.4.77,False,
TXN0008224,CUST00082,ACC000082,2024-07-10 09:48:16,289.83,Bill Pay,MER00048,"Stewart, Alvarez and Richmond",Port Ronald,FM,13805,CA,Retail_General,Grocery Store,USD,True,Chip,2513716a11e836b1,192.168.4.77,False,
TXN0008225,CUST00082,ACC000082,2024-07-03 07:15:48,130.6,Cash Advance,MER00000,"Archer, Burgess and Taylor",Obrienfort,MT,96635,CA,Travel,Hotel,USD,True,Chip,2513716a11e836b1,192.168.4.77,False,
TXN0008226,CUST00082,ACC000082,2024-10-20 10:15:20,-197.92,Refund,MER00093,Weaver-Tucker,South Jessica,UT,10823,CA,Utilities_Services,Water Bill,USD,False,E-commerce,2513716a11e836b1,192.168.4.77,False,
TXN0008227,CUST00082,ACC000082,2024-12-18 17:45:00,-174.55,Refund,MER00069,"Bentley, Little and Gilmore",New Leslie,MO,59822,CA,Financial_Services,Loan Payment,USD,False,E-commerce,2513716a11e836b1,192.168.4.77,False,
TXN0008228,CUST00082,ACC000082,2024-11-11 05:58:03,970.67,Online Transfer,MER00018,Perez and Sons,Jacobsville,SC,74005,CA,Cash_Like,Prepaid Card Load,USD,True,Chip,2513716a11e836b1,192.168.4.77,False,
TXN0008229,CUST00082,ACC000082,2024-05-26 14:19:15,454.73,Cash Advance,MER00004,"Pena, Koch and Casey",South Sandra,HI,78111,US,Cash_Like,ATM,USD,False,E-commerce,2513716a11e836b1,192.168.4.77,False,
TXN0008230,CUST00082,ACC000082,2024-08-21 02:52:49,174.8,ATM Withdrawal,MER00016,Schultz-Brown,Houstonton,NM,36576,CA,High_Risk,Adult Entertainment,USD,True,Chip,2513716a11e836b1,192.168.4.77,False,
TXN0008231,CUST00082,ACC000082,2024-07-21 23:20:06,709.96,Online Transfer,MER00045,"Winters, Torres and Poole",Katelynbury,UT,59975,US,High_Risk,Crypto Exchange,USD,False,E-commerce,2513716a11e836b1,192.168.4.77,False,
TXN0008232,CUST00082,ACC000082,2024-10-04 17:57:18,83.18,Online Transfer,MER00020,Floyd-Conway,Taylorshire,NV,48143,CA,Cash_Like,Money Order,USD,False,E-commerce,2513716a11e836b1,192.168.4.77,False,
TXN0008233,CUST00082,ACC000082,2024-05-26 13:59:58,434.44,Cash Advance,MER00041,Howard-Dyer,Edwardchester,MP,89059,US,Retail_General,Book Store,USD,True,Swipe,2513716a11e836b1,192.168.4.77,False,
TXN0008234,CUST00082,ACC000082,2024-12-12 14:11:43,-112.58,Refund,MER00038,"Davis, Clark and Perez",East Reginaview,WI,90125,US,Retail_General,Grocery Store,USD,True,Chip,2513716a11e836b1,192.168.4.77,False,
TXN0008235,CUST00082,ACC000082,2024-07-14 05:13:46,783.81,Online Transfer,MER00073,Garcia-Sanchez,Brownside,ME,21430,US,Cash_Like,Money Order,USD,False,E-commerce,2513716a11e836b1,192.168.4.77,False,
TXN0008236,CUST00082,ACC000082,2024-08-23 18:53:16,65.58,Purchase,MER00014,"Padilla, White and Gould",Baileymouth,AR,82612,US,High_Risk,Online Gambling,USD,False,E-commerce,2513716a11e836b1,192.168.4.77,False,
